Datum;Anfang;Ende;Biomasse [MWh] Berechnete Auflösungen;Wasserkraft [MWh] Berechnete Auflösungen;Wind Offshore [MWh] Berechnete Auflösungen;Wind Onshore [MWh] Berechnete Auflösungen;Photovoltaik [MWh] Berechnete Auflösungen;Sonstige Erneuerbare [MWh] Berechnete Auflösungen;Kernenergie [MWh] Berechnete Auflösungen;Braunkohle [MWh] Berechnete Auflösungen;Steinkohle [MWh] Berechnete Auflösungen;Erdgas [MWh] Berechnete Auflösungen;Pumpspeicher [MWh] Berechnete Auflösungen;Sonstige Konventionelle [MWh] Berechnete Auflösungen
22.12.2018;15:00;16:00;4.953;1.606,25;482,25;17.447,75;470,75;132;9.407,75;11.883;5.503,5;4.760,25;1.692;1.799,5
22.12.2018;16:00;17:00;4.979,5;1.644,5;717,25;16.410,75;21,75;132,75;9.400,25;11.894,5;5.716;4.826,5;4.809,75;1.798
22.12.2018;17:00;18:00;4.987,5;1.608,75;1.103,75;15.861,75;0;132,75;9.408,75;11.890;5.810,25;4.838,5;4.923,75;1.803
22.12.2018;18:00;19:00;4.998,25;1.562;1.405,25;15.927;0;133;9.402;11.907,25;5.765,25;4.669,75;4.305,25;1.794,5
22.12.2018;19:00;20:00;4.990,75;1.624,25;1.474,5;15.971,25;0;133;9.404,25;11.868,5;5.462;4.639,5;3.558,5;1.789,25
22.12.2018;20:00;21:00;4.966,75;1.667,75;1.681;16.029,5;0;133;9.408,75;11.900,75;5.108,25;4.478,25;1.463,5;1.794,5
22.12.2018;21:00;22:00;4.941;1.683,5;2.003,25;16.271,5;0;133;9.395;11.735,75;4.581;4.244;281;1.806,5
22.12.2018;22:00;23:00;4.903,25;1.677,5;2.398,5;16.163,75;0;133,5;9.409;11.396,75;4.126,25;3.951,75;235,5;1.781
22.12.2018;23:00;00:00;4.887,5;1.654,25;2.748,5;16.989,25;0;134;9.390,5;10.788,5;2.737,75;3.396,75;143,25;1.789,75
23.12.2018;00:00;01:00;4.841;1.624,75;3.103,25;17.032;0;134;9.273;10.028,25;2.716;3.065,25;5,25;1.767
23.12.2018;01:00;02:00;4.832;1.633;3.269,25;16.380,25;0;134;9.310,5;9.313,25;2.560,5;3.055,5;2;1.769,5
23.12.2018;02:00;03:00;4.835,5;1.668,75;3.141,75;15.304,5;0;134;9.301,75;8.643,5;2.544,5;3.060,25;91,25;1.759,75
23.12.2018;03:00;04:00;4.836;1.667;3.052,25;15.205,25;0;134;9.317;7.586;2.556,25;2.955,25;61,5;1.763,25
23.12.2018;04:00;05:00;4.831,75;1.631,25;3.235,75;16.291,5;0;134;9.259,25;7.583,5;2.538,5;2.944;42,75;1.766
23.12.2018;05:00;06:00;4.846;1.641,5;3.114;17.065;0;134;9.148;7.404;2.568,75;2.954;54;1.762,25
23.12.2018;06:00;07:00;4.865,25;1.651,25;3.050,75;18.237,5;0;134;8.961;7.273,5;2.603,5;2.965,5;0;1.758,5
23.12.2018;07:00;08:00;4.914,25;1.734,75;2.898,75;18.922,75;0;134;9.234,25;7.981,25;2.584,5;3.104;18;1.765,75
23.12.2018;08:00;09:00;4.964,5;1.709,25;2.646,5;19.932;91;134;9.309;9.101,75;2.316;3.305,25;185,5;1.794,75
23.12.2018;09:00;10:00;4.990,5;1.689,75;2.511,75;20.677,5;756;133,75;9.392;9.751;2.422,5;3.575;382,75;1.809,25
23.12.2018;10:00;11:00;4.988,5;1.738,25;2.371,5;20.670;1.731,25;133,25;9.411,5;9.953,75;2.759,5;3.715,75;364;1.807,75
23.12.2018;11:00;12:00;5.001,5;1.749,25;2.188,75;20.226,25;2.331,75;133;9.414,25;10.687,75;3.243,5;3.733,25;869;1.808,75
23.12.2018;12:00;13:00;4.992,5;1.752,75;2.133,75;19.095;2.216,25;133;9.422,5;11.256,5;3.336,25;3.874,5;983,75;1.816
23.12.2018;13:00;14:00;4.970;1.757,75;2.202,5;17.153;1.502,75;133;9.424,25;11.595,5;3.282,25;3.902;1.190,5;1.822,25
23.12.2018;14:00;15:00;4.949,25;1.772,75;1.765;14.625,25;709,25;133;9.420,75;12.097,5;3.516,75;3.933,75;2.436,75;1.842,25
23.12.2018;15:00;16:00;4.967,25;1.777,75;1.242,5;12.516,25;157;133,75;9.417,75;12.369,5;4.241,75;4.296;2.895,25;1.836,75
23.12.2018;16:00;17:00;4.990,75;1.779,75;827,25;10.536,25;2,5;134;9.420,75;12.390,25;5.026,75;4.512;4.597,5;1.839
23.12.2018;17:00;18:00;5.009,75;1.742,5;736,75;9.197,25;0;134;9.414,5;12.401,75;5.386;4.575,5;4.334,75;1.848,5
23.12.2018;18:00;19:00;5.023,5;1.767,25;882,5;8.796,25;0;134;9.421,75;12.400;5.411;4.518;3.248,75;1.832,75
23.12.2018;19:00;20:00;5.013;1.749;1.058,75;9.028,75;0;133,25;9.408,75;12.292;5.080,75;4.595,25;1.990,5;1.823,25
23.12.2018;20:00;21:00;4.985;1.760;1.371,5;9.717,5;0;133;9.359,25;11.960,5;4.917,75;4.531,75;1.228;1.828
23.12.2018;21:00;22:00;4.966,75;1.795,25;1.556,75;10.455,5;0;133;9.403,5;11.346;4.395,25;4.432;1.050;1.852,5
23.12.2018;22:00;23:00;4.914,25;1.807,5;1.988,25;10.717,75;0;133;9.388,25;11.126,75;3.814,5;4.295,75;728;1.851,75
23.12.2018;23:00;00:00;4.902,25;1.787;2.066;11.624,5;0;133;9.268;10.549,75;3.423;4.079,75;52,5;1.839,5
24.12.2018;00:00;01:00;4.864,75;1.827;2.517,5;12.365,5;0;133;9.128,5;9.764,25;2.575,75;3.511;147,25;1.783,25
24.12.2018;01:00;02:00;4.846,25;1.855,25;2.858,75;13.493,5;0;133;9.059,75;8.781,75;2.353,25;3.379,25;59;1.790,75
24.12.2018;02:00;03:00;4.853;1.920,25;2.352,25;14.432;0;133;9.142;7.534,75;2.271,25;3.379,25;78,75;1.781,75
24.12.2018;03:00;04:00;4.854;1.925,75;1.870,75;15.502,5;0;133;9.059,25;7.267,5;2.297;3.399,25;6;1.778,25
24.12.2018;04:00;05:00;4.840,75;1.981,75;1.256,25;16.395,25;0;133;9.201,5;7.293,25;2.355;3.416,25;128,25;1.797,25
24.12.2018;05:00;06:00;4.833,5;2.006,25;1.281,25;16.300,25;0;134,5;9.320;7.628;2.454;3.574,25;693,25;1.791,75
24.12.2018;06:00;07:00;4.849,75;2.009,5;1.129,25;15.666,25;0;134;9.434,25;8.427,75;2.560,75;3.778,5;355,75;1.794,5
24.12.2018;07:00;08:00;4.904;2.088;888;14.320,25;0;134;9.436,75;10.118,75;3.124,25;3.998,5;1.023,75;1.787,5
24.12.2018;08:00;09:00;4.965,75;2.087,75;1.098,75;12.345;91,75;134;9.434,25;11.361;3.282,5;4.089,25;2.551,75;1.775,25
24.12.2018;09:00;10:00;4.968,25;2.115;1.687,25;9.882,75;914,5;134;9.464,75;11.967,25;3.510,25;4.149,75;2.789,5;1.792
24.12.2018;10:00;11:00;4.990;2.101;1.896;8.170,25;2.450,25;134;9.447,75;11.699;3.656,25;4.148,25;2.705,75;1.796,5
24.12.2018;11:00;12:00;4.990,25;2.092,5;2.685;7.964;3.868,25;134;9.426;11.522,5;3.791,75;4.199;2.106;1.787,25
24.12.2018;12:00;13:00;4.981,25;2.107,75;3.534;8.022,5;4.469,75;134,25;9.412;11.339,25;3.728,25;4.284,5;1.080,75;1.791,5
24.12.2018;13:00;14:00;4.965,25;2.110,25;3.406,5;8.631,5;3.967;134,5;9.445,25;11.112;3.591;4.196;466,75;1.804,25
24.12.2018;14:00;15:00;4.948,25;2.055,75;3.055,5;8.803,25;2.651;134,75;9.446,25;11.396,5;3.424;4.187,25;546,5;1.799,5
24.12.2018;15:00;16:00;4.965;2.013,75;3.292,5;8.934,5;865,25;135;9.446,25;11.683;3.311,75;4.171,5;2.058,75;1.794,75
24.12.2018;16:00;17:00;5.002,5;2.009;3.020,5;9.622,75;34,25;135;9.440,5;11.800;3.222,5;4.191,25;3.583,75;1.800,25
24.12.2018;17:00;18:00;5.007,25;1.963,75;2.647,5;10.490,5;0;135;9.445;11.671,75;3.353,75;4.186,25;3.624;1.803,25
24.12.2018;18:00;19:00;5.022,75;1.953,5;2.682,5;10.935;0;135;9.432,75;11.204,25;3.575,75;4.165,5;1.985,75;1.790,25
24.12.2018;19:00;20:00;5.019;1.891,75;2.722,75;12.472,5;0;135;9.400,25;10.655,75;3.592,5;4.087,75;989,5;1.781,25
24.12.2018;20:00;21:00;4.969,75;1.870,25;2.825,75;13.913,25;0;135;9.315;10.307,25;3.431;4.043,5;804,75;1.787
24.12.2018;21:00;22:00;4.954,5;1.903,5;3.170,25;14.672,25;0;135;9.350,75;9.501,75;3.548;3.955;683;1.802,25
24.12.2018;22:00;23:00;4.914,25;1.908,5;3.625,5;14.919,25;0;136;9.342,25;9.159;3.410;3.817,5;1.238,25;1.801,5
24.12.2018;23:00;00:00;4.899,75;1.908,75;4.027,5;15.237,5;0;136;9.341,25;7.885,5;2.980,5;3.598;586,75;1.802,5
25.12.2018;00:00;01:00;4.883,25;1.985,5;3.922,75;15.493,25;0;136;9.238,25;6.549,75;2.213,75;3.047,75;682,75;1.720,25
25.12.2018;01:00;02:00;4.858,25;1.992;4.273,5;15.207,25;0;136;8.833;6.055;1.847,75;2.788,25;383,25;1.672,75
25.12.2018;02:00;03:00;4.856,5;2.000,5;4.677,5;15.003;0;136;8.488,5;6.044,25;1.792,25;2.686,5;167,75;1.625,75
25.12.2018;03:00;04:00;4.857;1.948,5;4.768,5;15.281;0;136;8.629;6.115;1.821,75;2.691,5;294,5;1.612,5
25.12.2018;04:00;05:00;4.854,75;1.918,25;5.126;16.056,25;0;136;8.692,75;6.106,25;1.874,25;2.721,5;153;1.621,25
25.12.2018;05:00;06:00;4.843,75;1.892;5.042;16.877,5;0;135,25;8.450,75;6.038,25;1.845;2.787,25;155,75;1.622,75
25.12.2018;06:00;07:00;4.846,75;1.915,25;4.858,75;17.821,5;0;135;7.898;5.767,75;1.871;2.861,75;158,25;1.624,25
25.12.2018;07:00;08:00;4.871;1.871,5;4.933;18.267,75;0;135;8.173;5.816,25;1.951,25;3.072,25;166,75;1.653
25.12.2018;08:00;09:00;4.914,75;1.778;4.996,75;18.887;197,75;135;8.955,5;6.065,5;2.167,5;3.341,25;309;1.706,5
25.12.2018;09:00;10:00;4.932,75;1.856,75;4.964,75;19.323;1.497,75;135;9.270,5;6.131,5;2.213,5;3.627,5;469,5;1.736,25
25.12.2018;10:00;11:00;4.943,25;1.832;4.825;19.748,5;2.902,25;135;9.252,5;6.022,25;2.181,5;3.566,25;410,75;1.697
25.12.2018;11:00;12:00;4.956,5;1.881,25;4.792,75;19.679,5;3.947;135;9.279,75;6.128,5;2.200;3.505;944,25;1.688,75
25.12.2018;12:00;13:00;4.938,25;1.886;4.796,75;19.551,5;4.119;135;9.327;6.311,75;2.116,75;3.488,25;1.887,75;1.689,75
25.12.2018;13:00;14:00;4.915,25;1.823,5;4.691;18.808,75;3.391,75;135;9.268,25;6.003,5;2.102,25;3.476,75;388,5;1.692,25
25.12.2018;14:00;15:00;4.899;1.834,5;4.695,75;17.512,75;2.048,75;135;9.291,25;6.133,25;2.043,5;3.495;355,5;1.689,25
25.12.2018;15:00;16:00;4.917;1.846,25;4.749,5;17.308,5;693,75;135;9.385,75;6.410,25;2.188,5;3.603,25;1.033,75;1.707
25.12.2018;16:00;17:00;4.942,5;1.866,25;4.928,5;17.867,5;41,5;135;9.423,25;7.071;2.260,75;3.631;1.448,25;1.711
25.12.2018;17:00;18:00;4.962,5;1.794,5;4.883,5;18.278;0;135;9.423;7.456;2.359,75;3.741,5;2.222,75;1.737,5
25.12.2018;18:00;19:00;4.993,25;1.790,75;4.805,5;19.053;0;135;9.430,75;7.684;2.506;3.772,75;2.150,5;1.732,25
25.12.2018;19:00;20:00;4.987,25;1.772,25;4.835;19.851,75;0;135;9.424,25;7.618,75;2.524;3.771,75;1.181,25;1.730,25
25.12.2018;20:00;21:00;4.945,75;1.795;4.621,75;20.343,75;0;135,5;9.322,5;7.528;2.670;3.796;876,25;1.744
25.12.2018;21:00;22:00;4.920,5;1.764;4.347,25;20.799,5;0;136;9.028;7.438,25;2.643,25;3.756,75;315;1.752
25.12.2018;22:00;23:00;4.875,5;1.767,75;4.189,75;20.201;0;136;9.008,25;7.350,75;2.462,75;3.712,75;658,75;1.749,75
25.12.2018;23:00;00:00;4.854,25;1.743;4.244,75;20.334,5;0;136,75;8.949,75;6.489,25;2.407;3.630,75;382,75;1.750,25
26.12.2018;00:00;01:00;4.817,5;1.756,5;3.692;20.611;0;137;8.536,5;5.956;2.459,5;3.511,25;160;1.746,75
26.12.2018;01:00;02:00;4.790;1.750;3.508;21.004,25;0;137;8.003,5;5.773,75;2.467,5;3.432,5;402,5;1.745
26.12.2018;02:00;03:00;4.783,75;1.751;3.488;20.600;0;136;8.010,5;5.696;2.451;3.419,5;430,25;1.743,75
26.12.2018;03:00;04:00;4.785,25;1.744,5;3.835,75;19.714;0;136,75;7.995;5.748;2.479,25;3.430,75;386,75;1.735,5
26.12.2018;04:00;05:00;4.774,25;1.737,75;4.073;18.395,25;0;136,25;8.083,5;5.701,5;2.496,75;3.520,25;768,25;1.737,75
26.12.2018;05:00;06:00;4.795;1.751,5;3.937,75;17.298,75;0;135,25;8.319,75;6.012,25;2.568,75;3.592,25;857,75;1.750,25
26.12.2018;06:00;07:00;4.799,25;1.724,75;3.643,5;16.639,75;0;135;8.898,5;7.031;2.606,5;3.674,25;627,5;1.750
26.12.2018;07:00;08:00;4.835,75;1.760,25;3.328,25;15.394,5;0;135,5;9.128;8.838,25;2.830;3.870,75;826,75;1.747
26.12.2018;08:00;09:00;4.887,5;1.765,5;3.201,75;14.100,75;218,25;136;9.151;9.411,75;3.422,75;4.012;1.438,5;1.742,25
26.12.2018;09:00;10:00;4.911,5;1.758,75;2.892;13.341,25;1.888,5;135,25;9.250,75;10.005;3.654;4.075,75;1.972,25;1.748
26.12.2018;10:00;11:00;4.923,25;1.841,5;2.622,25;12.429,25;3.869,5;135;9.251,25;10.101,5;3.920;4.092;2.903,5;1.748,75
26.12.2018;11:00;12:00;4.933,75;1.721,75;2.670,75;11.767,25;5.009;135;9.302,25;9.865,25;4.261,5;4.098;1.079,75;1.752,25
26.12.2018;12:00;13:00;4.906,25;1.720,75;2.912;10.756;5.164;135;9.339,5;9.936;4.544;4.147;906,5;1.751
26.12.2018;13:00;14:00;4.887;1.677,25;3.152,25;10.308,75;4.352;135;9.432,25;9.864,5;4.629,75;4.069;356,75;1.757,5
26.12.2018;14:00;15:00;4.860,5;1.678,25;3.350,25;9.915,25;2.723,25;135;9.461,5;9.907,5;4.703,5;4.024,25;633,25;1.758,5
26.12.2018;15:00;16:00;4.882;1.668,25;3.599,5;9.561;949;135;9.468,5;9.947;5.051,25;4.203,5;1.076;1.758,75
26.12.2018;16:00;17:00;4.928,5;1.749;4.060,5;9.996;51,5;135;9.446,5;9.987,25;5.213;4.466;2.062,75;1.758
26.12.2018;17:00;18:00;4.954,75;1.737;4.688,25;10.414,5;0;135;9.454,25;9.819,25;5.514,5;4.694,75;3.191,5;1.757,75
26.12.2018;18:00;19:00;4.982,5;1.719,5;4.474,5;10.563,5;0;135,75;9.450;9.517,75;5.530;5.040,25;3.573,25;1.748,75
26.12.2018;19:00;20:00;4.975;1.738,25;4.509,75;10.528,75;0;136;9.333,75;9.454,5;5.586;5.170,5;3.572;1.751,25
26.12.2018;20:00;21:00;4.952,75;1.692,5;4.778,25;10.342;0;136;9.262,25;9.447,5;5.908,5;5.098,75;1.650;1.751,25
26.12.2018;21:00;22:00;4.922;1.671;4.594;10.689;0;136;9.266,5;9.604,75;5.828,5;5.007;644,5;1.761,75
26.12.2018;22:00;23:00;4.874,75;1.796,5;4.534,25;10.036,25;0;136,75;9.269,75;9.960;5.444,25;4.992,25;583,75;1.757,75
26.12.2018;23:00;00:00;4.863,25;1.742;4.490,75;9.781,5;0;137;9.266;9.964,75;5.140,25;4.749,5;466,5;1.757,25
27.12.2018;00:00;01:00;4.837,5;1.658,75;4.285;9.963,75;0;137;9.213,5;10.461,25;4.640;4.041,75;260,25;1.740,5
27.12.2018;01:00;02:00;4.812;1.672,75;4.098;10.035,75;0;137;9.179,25;10.761,25;4.876;3.974,25;95,5;1.728,75
27.12.2018;02:00;03:00;4.820,75;1.662,25;3.714,5;10.100,25;0;137;9.173,5;10.693,5;5.032,75;4.047,75;60,25;1.730,5
27.12.2018;03:00;04:00;4.825,5;1.660,25;3.758,5;10.125;0;136,75;9.155;10.684;4.837,75;4.114,5;0;1.724,5
27.12.2018;04:00;05:00;4.830,25;1.648;3.785;9.947;0;136;9.249,5;10.922,25;5.218,5;4.284,25;0;1.722,5
27.12.2018;05:00;06:00;4.834;1.669;3.715,75;9.620,5;0;136;9.377,25;11.013,75;5.572,75;4.931,75;16,75;1.733,5
27.12.2018;06:00;07:00;4.849;1.639,75;3.546,25;9.716,75;0;136;9.383,5;10.948;6.172,5;5.606,25;614,25;1.733,25
27.12.2018;07:00;08:00;4.891,5;1.644,25;3.462;9.578;0;136;9.293,5;10.980,5;7.471,75;6.343;2.251;1.723,5
27.12.2018;08:00;09:00;4.913,5;1.623,25;3.645;9.921,75;244,25;136;9.344,25;11.092,25;8.215,5;7.034,75;1.137,5;1.718,5
27.12.2018;09:00;10:00;4.938,75;1.677,5;3.696,75;10.098,25;1.956;135,25;9.405,75;11.093,75;8.375;7.236,75;648,25;1.720,25
27.12.2018;10:00;11:00;4.935,5;1.638;3.508,75;9.523;4.035,75;135;9.452,5;11.097,25;8.434;7.182;763,5;1.720,25
27.12.2018;11:00;12:00;4.942,75;1.644,5;3.477,5;9.031,5;5.744,25;135;9.444,25;11.113,25;8.467,75;7.401,25;323,75;1.772
27.12.2018;12:00;13:00;4.929,25;1.665,5;3.456,75;8.705,75;6.175;135;9.460,5;11.114,25;8.329;7.655,25;860,5;1.776,75
27.12.2018;13:00;14:00;4.884,5;1.638,5;2.991,75;8.282;5.247,75;135;9.437,25;11.141,25;8.550,5;7.679,25;509;1.769,75
27.12.2018;14:00;15:00;4.891,75;1.705,5;2.877;7.831;3.236,75;135;9.460,75;11.113,75;8.554,75;7.656,75;1.139,25;1.761,25
27.12.2018;15:00;16:00;4.920;1.669,75;2.876,75;7.718;982,5;135;9.468,75;11.101,25;8.655;7.644,75;1.949,75;1.770
27.12.2018;16:00;17:00;4.969,5;1.695,5;2.752;7.695;40,5;135;9.447;11.047,5;8.838,75;7.481,25;3.814,75;1.775,25
27.12.2018;17:00;18:00;4.997;1.741,5;2.486,5;7.507,75;0;135,25;9.461,75;11.092,75;8.954,25;7.639,5;4.904,5;1.775,25
27.12.2018;18:00;19:00;5.013;1.785,75;2.376;7.537,5;0;136;9.473;11.109;8.939,75;7.631;4.618,75;1.766,75
27.12.2018;19:00;20:00;4.993,5;1.687,75;2.113;7.425;0;136;9.472,5;11.071;9.077;7.613,5;3.088;1.767
27.12.2018;20:00;21:00;4.960,75;1.692,25;2.091;7.516,75;0;136;9.468,25;11.087;9.232;7.503;2.823;1.774,5
27.12.2018;21:00;22:00;4.937;1.628,25;2.257;7.504,5;0;136;9.456;11.106,75;9.269,5;7.243,75;1.035,5;1.782
27.12.2018;22:00;23:00;4.889,75;1.606;2.469,25;7.587;0;136,5;9.458;11.090,75;9.002,25;6.946,75;716,75;1.783,25
27.12.2018;23:00;00:00;4.866,25;1.609,5;2.791;7.782;0;137;9.451,25;11.074;8.516,75;6.239,25;722,5;1.784,75
28.12.2018;00:00;01:00;4.850,5;1.625;3.038,5;7.691;0;137;9.417,25;10.960;8.089,25;5.477,25;84,25;1.744,25
28.12.2018;01:00;02:00;4.831,75;1.626,5;2.863,25;7.570;0;137;9.432;10.814,25;7.533;5.567,75;114;1.753
28.12.2018;02:00;03:00;4.848,75;1.631,75;2.276,25;7.352,5;0;136,75;9.434;10.846,5;7.678,25;5.543;143,5;1.750
28.12.2018;03:00;04:00;4.841,25;1.616,5;1.981;7.310,75;0;137;9.433,25;10.858;7.744,5;5.457;45,25;1.746,5
28.12.2018;04:00;05:00;4.843,75;1.618,5;1.826;7.363,75;0;136,25;9.381,25;10.862,25;7.774,25;5.346,25;25,25;1.755,75
28.12.2018;05:00;06:00;4.860;1.653,25;1.795,5;7.311,5;0;136;9.438,5;10.924,75;7.882;5.814;37,25;1.755,75
28.12.2018;06:00;07:00;4.877;1.599,25;1.558;7.642,75;0;135,75;9.446,75;10.888;8.273,25;6.248,25;128,25;1.763,75
28.12.2018;07:00;08:00;4.923,25;1.566;1.256,25;7.732,25;0;135;9.332,25;10.441,5;9.012,5;6.946,25;1.230,25;1.752
28.12.2018;08:00;09:00;4.965,5;1.586,25;1.070,75;7.898,5;190,5;135;9.464;10.113,75;9.732,75;7.369,25;1.773;1.753
28.12.2018;09:00;10:00;4.954,5;1.551,75;1.319,75;7.548,5;1.889,25;135;9.471;10.142,75;9.889,5;7.860,25;1.796,75;1.764
28.12.2018;10:00;11:00;4.952,75;1.572;1.546,5;6.949;4.139,25;135;9.468;10.153,5;9.856,5;7.560;1.008,75;1.762,75
28.12.2018;11:00;12:00;4.929;1.584,25;1.911,25;6.216,75;5.586,5;135;9.460,75;10.194,75;9.874,5;7.544,75;959,25;1.736,75
28.12.2018;12:00;13:00;4.926;1.601,25;2.122,25;6.630,75;6.057,5;135;9.451,25;10.500,25;9.862,25;7.462,5;521,75;1.753
28.12.2018;13:00;14:00;4.919;1.636,75;2.272;6.726,25;5.205,75;135;9.463,25;10.879,5;9.614,25;7.491,25;533,5;1.742
28.12.2018;14:00;15:00;4.895,5;1.655,25;2.572;6.316,75;3.328,25;135;9.465;11.001,75;9.754,25;7.497,5;894;1.759
28.12.2018;15:00;16:00;4.904,25;1.633,5;2.902,5;6.377,25;1.105;135;9.457,25;11.056,75;9.768;7.497;714,75;1.755,75
28.12.2018;16:00;17:00;4.933,5;1.651,25;2.757,5;6.627;53,75;135;9.451,5;11.078;9.930;7.580,5;4.455,25;1.653,5
28.12.2018;17:00;18:00;4.953;1.630,25;2.479;7.317,5;0;135,25;9.453,5;11.074,75;9.994;7.735,5;4.659,75;1.700,5
28.12.2018;18:00;19:00;4.972,75;1.629,25;1.907;7.683;0;135,75;9.449,25;11.082,25;9.895,5;7.806;4.432,5;1.729,75
28.12.2018;19:00;20:00;4.969,75;1.589,25;1.761,25;7.735,25;0;136;9.454,25;11.137,25;9.777,5;7.591,5;1.782,5;1.740
28.12.2018;20:00;21:00;4.932,25;1.601,75;1.954,5;7.635,5;0;136;9.456,75;11.198,25;9.737,25;7.236;962;1.730,5
28.12.2018;21:00;22:00;4.886,25;1.592,5;2.626,25;7.719,25;0;136;9.456,25;11.183;9.603,5;7.042,25;710,5;1.762
28.12.2018;22:00;23:00;4.836,5;1.581,25;2.766,25;8.175;0;136,25;9.444,5;11.174,5;8.664;6.743,25;768;1.765,5
28.12.2018;23:00;00:00;4.841,5;1.622,75;2.665;9.052,5;0;137;9.401,25;11.153;6.833,75;5.587;517,25;1.754
29.12.2018;00:00;01:00;4.806,25;1.636,25;2.674;9.014,5;0;137;9.358,5;11.030,75;5.741,75;4.719,5;214;1.790,75
29.12.2018;01:00;02:00;4.797,5;1.643,75;2.687,5;9.058;0;137;9.421;11.330,75;5.143,25;4.721;300,25;1.784,5
29.12.2018;02:00;03:00;4.815,5;1.638;2.697,75;9.496;0;137;9.444,75;11.413;5.012;4.708;197,25;1.775,25
29.12.2018;03:00;04:00;4.804,75;1.620;2.793,75;9.495,75;0;137;9.451,5;11.337,75;4.934,5;4.476,5;20;1.770,75
29.12.2018;04:00;05:00;4.816,75;1.592,5;2.871,75;9.998,5;0;136,25;9.393,25;11.208,75;4.987;4.535;0;1.767,75
29.12.2018;05:00;06:00;4.831,5;1.663,25;2.779;9.890,5;0;136;9.371,75;11.190,25;5.024,25;4.516,75;237,5;1.773,5
29.12.2018;06:00;07:00;4.844;1.633,75;2.806,75;9.755,75;0;136;9.444,5;11.214,5;5.081,25;4.729,75;1.221,5;1.786
29.12.2018;07:00;08:00;4.894,5;1.608;2.841,75;10.224,25;0;136;9.417,5;11.355,75;5.304;5.177;1.259,25;1.789,75
29.12.2018;08:00;09:00;4.944,75;1.549,5;4.103,75;10.639,5;82,25;136;9.415;11.447,5;5.541,75;5.462;805;1.787,25
29.12.2018;09:00;10:00;4.953,75;1.585,75;4.447,5;11.684,5;609,5;135,75;9.435,5;11.449,75;5.473,5;5.872,75;1.852,25;1.794,75
29.12.2018;10:00;11:00;4.960,5;1.549,25;4.724,25;12.605,75;1.425,5;135,5;9.334,25;11.462,75;5.336,25;6.167;1.617,25;1.796,5
29.12.2018;11:00;12:00;4.961,5;1.551,75;4.693,75;14.302;2.069,75;135,75;9.289,25;11.481,75;5.225;6.060,5;883,25;1.794
29.12.2018;12:00;13:00;4.947,5;1.743,5;4.181,5;15.652,5;2.416,5;135;9.246,75;11.423,5;5.239,75;6.165;1.751,25;1.800
29.12.2018;13:00;14:00;4.926,25;1.691,75;3.958,75;17.231,25;2.082,5;135;9.242;11.475;5.301,5;5.845,25;1.141,25;1.807
29.12.2018;14:00;15:00;4.917,25;1.537,75;3.780,5;19.483,25;1.288,75;135;9.232,5;11.133;5.229,75;5.668,25;412;1.800
29.12.2018;15:00;16:00;4.924;1.515,25;3.762;21.558;395;135;9.291,25;10.775,25;5.395,5;5.668,25;59,25;1.798
29.12.2018;16:00;17:00;4.945,75;1.549;3.857,5;23.878,25;21,25;135,25;9.296,75;10.185;5.643,25;5.575,25;481;1.796,25
29.12.2018;17:00;18:00;4.970;1.491,5;3.772;26.306,75;0;135;9.311,25;9.747,75;6.229,75;5.621,75;178,75;1.792,5
29.12.2018;18:00;19:00;4.987,25;1.484,5;3.657;28.374,25;0;135;9.159,25;9.059;5.921,75;5.498;146,25;1.767
29.12.2018;19:00;20:00;4.975,25;1.460,5;3.678,25;29.508;0;135,5;9.162,25;7.666;5.012;5.006,5;416,25;1.761,5
29.12.2018;20:00;21:00;4.913,75;1.455,25;3.687,75;30.818,75;0;136;9.113,5;6.999,25;3.371,5;4.618,5;481,25;1.748,25
29.12.2018;21:00;22:00;4.880,5;1.458,5;3.647;30.741,5;0;136;9.053,5;6.182;2.618,5;4.361,25;196,25;1.750,5
29.12.2018;22:00;23:00;4.853;1.490;3.594;30.043,5;0;136;9.075,25;5.430,75;2.352;4.139,25;525,5;1.736,25
29.12.2018;23:00;00:00;4.844,5;1.517,75;3.330,5;30.389;0;136;8.802,75;5.391,5;2.173,25;3.507,25;141,75;1.719,5
30.12.2018;00:00;01:00;4.814;1.519,5;3.562,5;30.152,25;0;136,25;8.127,5;4.940,25;1.837;3.075;7,25;1.655
30.12.2018;01:00;02:00;4.802;1.555,5;3.503,5;30.447,25;0;136;7.399,75;4.882;1.786,25;3.024;0;1.637
30.12.2018;02:00;03:00;4.799,75;1.561,25;3.480,75;30.057,5;0;136;7.276,5;4.898;1.778,25;3.006,25;0;1.642
30.12.2018;03:00;04:00;4.786,75;1.578,75;3.540,5;29.638,75;0;136;7.721,5;4.906,25;1.775;2.997;10,75;1.631,5
30.12.2018;04:00;05:00;4.814,25;1.500;3.728;29.303;0;136;7.875,75;4.951,75;1.775,5;3.025,25;22,5;1.635,5
30.12.2018;05:00;06:00;4.816,5;1.503;4.004,5;28.834,25;0;135;7.358,5;5.205,5;1.793,75;3.107;3;1.637
30.12.2018;06:00;07:00;4.850,75;1.545,25;3.976,25;29.425,5;0;135;7.291,75;5.265,25;1.829,25;3.126;34,75;1.635,75
30.12.2018;07:00;08:00;4.899,75;1.592,5;3.858,25;28.533,5;0;135;7.919,75;5.525,5;2.006,25;3.231,5;61,5;1.636,25
