Datum;Anfang;Ende;Biomasse [MWh] Berechnete Auflösungen;Wasserkraft [MWh] Berechnete Auflösungen;Wind Offshore [MWh] Berechnete Auflösungen;Wind Onshore [MWh] Berechnete Auflösungen;Photovoltaik [MWh] Berechnete Auflösungen;Sonstige Erneuerbare [MWh] Berechnete Auflösungen;Kernenergie [MWh] Berechnete Auflösungen;Braunkohle [MWh] Berechnete Auflösungen;Steinkohle [MWh] Berechnete Auflösungen;Erdgas [MWh] Berechnete Auflösungen;Pumpspeicher [MWh] Berechnete Auflösungen;Sonstige Konventionelle [MWh] Berechnete Auflösungen
08.01.2015;22:00;23:00;4.030,5;1.487,75;529;22.217,75;0;113,25;11.280,25;15.280,5;5.120,25;1.407,25;1.527;6.046,25
08.01.2015;23:00;00:00;4.034,75;1.469;526,75;22.384;0;93;11.014,75;14.524,5;4.640,75;1.305,75;1.367,75;5.759,75
09.01.2015;00:00;01:00;4.050;1.537,75;520,5;21.968;0;87,75;10.816;14.047;3.844;1.242,5;828,25;12.111
09.01.2015;01:00;02:00;4.046;1.469,5;528,5;21.679,25;0;91,25;10.585,75;13.071,75;3.705;1.256,75;391,75;5.118,5
09.01.2015;02:00;03:00;4.038,25;1.483;532,75;22.051;0;92;10.515;12.830,75;3.562,75;1.237;653,25;5.411,75
09.01.2015;03:00;04:00;4.037;1.462;532,5;23.158,25;0;92;10.430,5;12.995,75;3.373;1.285;249,5;5.258
09.01.2015;04:00;05:00;4.032,25;1.485,75;524,5;24.532,25;0;92,75;10.453,75;12.833,75;3.414,5;1.289,75;293;5.019,75
09.01.2015;05:00;06:00;4.017,75;1.482,25;403,25;26.011,25;0;125;10.576;13.003;3.469;1.299;527,75;4.902
09.01.2015;06:00;07:00;3.986,75;1.520;254;27.146,25;0;135,5;11.098;14.577,75;4.013,75;1.516;1.173;5.558,75
09.01.2015;07:00;08:00;4.046,75;1.536,5;191,5;27.911;0;137,25;11.253,25;14.496,75;5.434,5;2.036,75;2.181,25;6.322,25
09.01.2015;08:00;09:00;4.029,5;1.481,25;174,25;28.755,75;54,5;137,75;11.148,25;14.040,75;5.771,25;2.207,75;2.246,75;7.219,25
09.01.2015;09:00;10:00;4.026,75;1.506,5;158,5;29.545,5;421;137;11.231;13.947;5.773,75;2.305,25;2.551,75;7.110,25
09.01.2015;10:00;11:00;4.006,75;1.531;188,5;29.566,25;973,75;137;11.224;13.805,25;5.974;2.154,75;2.305,25;7.091,5
09.01.2015;11:00;12:00;4.015,25;1.535,5;138,75;28.958;1.398,5;132,75;11.289,5;13.727,5;6.228,25;1.830,5;3.098,5;7.032,5
09.01.2015;12:00;13:00;4.004;1.514,5;192;29.197;1.473,5;132,75;11.308,5;14.205,25;6.398,25;1.819,5;2.198,5;6.742,5
09.01.2015;13:00;14:00;3.996,25;1.526,25;224,25;29.447;1.234,75;132;11.239,25;14.234,5;6.360,75;1.779,25;1.469,25;6.510
09.01.2015;14:00;15:00;4.001,75;1.539,75;248,75;29.699;870,25;129,25;11.232,25;14.237,75;6.063,25;1.755,75;1.243;6.306,25
09.01.2015;15:00;16:00;4.073,5;1.553;450,25;29.705;351,5;130,25;11.210,25;14.199;5.633;1.750,5;461;6.381
09.01.2015;16:00;17:00;4.079,25;1.549;490,25;29.661,25;46;132,5;11.032,25;14.128;5.732,25;1.942,5;791,75;6.568
09.01.2015;17:00;18:00;4.097,25;1.533,5;504,5;29.423,25;0;132,5;11.115,75;13.769;6.126,5;2.086,25;2.263,5;6.214,75
09.01.2015;18:00;19:00;4.112,75;1.531;500,25;28.356,25;0;133,75;11.300,25;13.546,75;6.218,5;2.149;2.017;6.517
09.01.2015;19:00;20:00;4.116,75;1.531,25;505;27.105,5;0;132,75;11.284;13.818,25;6.013,75;1.736,75;1.921,25;6.897,25
09.01.2015;20:00;21:00;4.119;1.538;479,75;25.649,25;0;132,25;11.272,25;14.023;5.396;1.360,25;720;6.185,25
09.01.2015;21:00;22:00;4.114;1.541,75;388;23.558,75;0;135,5;11.123,75;14.269,5;4.501;1.217;506,25;5.908,75
09.01.2015;22:00;23:00;4.094,75;1.544,5;296;21.604,75;0;137;11.194,5;14.410;3.978,25;1.218;1.381;5.712,25
09.01.2015;23:00;00:00;4.104,25;1.550;373,75;20.662;0;135,75;11.104;13.831,25;3.124;1.040,25;1.036,25;5.511,75
10.01.2015;00:00;01:00;4.077;1.578;462;19.604,5;0;135;11.099,5;12.367,25;2.365,75;813,5;992,25;12.967,5
10.01.2015;01:00;02:00;4.054,5;1.616;488,25;19.755,75;0;133,25;11.173,75;11.205,75;2.354;795,75;538,75;5.515,25
10.01.2015;02:00;03:00;4.060,25;1.687,75;501;20.045;0;130;11.047;10.084,25;2.090,75;795,5;558,75;5.212,25
10.01.2015;03:00;04:00;4.062,25;1.729,5;498;21.423;0;130;10.817,75;9.727,5;1.829;794,75;266;5.517,75
10.01.2015;04:00;05:00;4.061;1.786,5;485,75;22.731,25;0;131,5;10.651,25;8.755,25;1.724;787,25;422,75;5.356
10.01.2015;05:00;06:00;4.051,75;1.837,5;487,5;23.771,25;0;132;10.712,25;8.789;1.786,5;787,75;227,25;5.301,75
10.01.2015;06:00;07:00;4.060,25;1.894;473,75;25.689,5;0;132;10.669,5;8.152,5;1.791,25;753,75;283,25;5.219,25
10.01.2015;07:00;08:00;4.065;1.928,5;295,5;27.037,25;0;132;10.634,25;9.342,25;1.725;779;300,75;5.100,75
10.01.2015;08:00;09:00;4.058,25;1.949,5;202;28.073,5;54,25;132;10.908,25;9.642,5;1.983,75;924,75;517,5;5.281,25
10.01.2015;09:00;10:00;4.068;1.945;181,75;28.391;549,25;132,75;11.224,75;9.715,75;2.195;1.191,75;674,5;5.651,75
10.01.2015;10:00;11:00;4.070,5;1.920;163,5;28.808,75;2.017,5;132,25;11.096,75;9.406,5;2.499,75;1.278,75;424,25;5.641,5
10.01.2015;11:00;12:00;4.074,75;1.891,25;153,75;29.262,5;4.231,5;132,5;11.093,75;8.249,25;2.359,25;1.054,75;1.370,25;5.661,5
10.01.2015;12:00;13:00;4.082,25;1.870,5;242;29.195,25;5.277,75;131,75;10.758,75;8.416,5;1.738;962,75;1.439,5;5.509
10.01.2015;13:00;14:00;4.085,25;1.848,25;213,25;28.844,25;4.540,25;133,5;10.627;7.836,25;1.705;959,75;1.376,5;5.511,75
10.01.2015;14:00;15:00;4.079,5;1.866,25;127,5;28.765,5;2.758,25;134;10.675,5;7.729,5;1.570;958;1.212,75;5.500,5
10.01.2015;15:00;16:00;4.050,75;1.860,75;145,25;28.372,25;961;134;10.816;8.836,5;1.630,75;960,75;1.383,5;5.486
10.01.2015;16:00;17:00;4.015,5;1.868,25;117;28.411;85,25;134;10.994,5;9.650,5;1.759,25;950;1.893,5;5.385,75
10.01.2015;17:00;18:00;4.028,75;1.869,75;119;28.187,5;0;134;11.102,25;9.645,25;2.422;968,75;3.231;6.121,75
10.01.2015;18:00;19:00;4.034,75;1.864,75;137,75;27.765,25;0;134;11.144,5;9.571,75;2.452,25;1.061;2.951,5;6.109,75
10.01.2015;19:00;20:00;4.052,5;1.841,75;155,25;27.383;0;134;11.096,25;9.431,25;2.341;999,5;1.514,5;6.254,75
10.01.2015;20:00;21:00;4.042,5;1.848;179,5;26.811,25;0;134;10.989,75;9.054,75;1.670,25;740,25;1.327,75;5.371
10.01.2015;21:00;22:00;4.074;1.851;181,75;26.231,25;0;134,25;10.713;8.455,25;1.461,5;724,25;1.130;5.044,25
10.01.2015;22:00;23:00;4.056,25;1.856;220,25;25.062;0;134;10.490;8.322,75;1.493;694,5;1.998,75;5.391,75
10.01.2015;23:00;00:00;4.058;1.812,5;273,5;24.440,75;0;134;10.223,25;8.023,25;1.859,25;690,75;1.239,25;5.326,75
11.01.2015;00:00;01:00;4.059,5;1.739,5;307;23.870,25;0;135;10.146,5;7.194;1.708,75;734,5;660,25;10.271
11.01.2015;01:00;02:00;4.052,5;1.738,25;288,5;23.702,25;0;135;9.525,5;7.119;1.513,75;734;551,5;5.125
11.01.2015;02:00;03:00;4.038,5;1.758,5;295,75;23.008,75;0;135;9.711,75;6.994,75;1.468;735,75;756,5;5.123,5
11.01.2015;03:00;04:00;4.003,25;1.741,75;334,5;22.761,25;0;135,5;9.919,25;7.060,5;1.468,75;737,75;550,75;4.995,25
11.01.2015;04:00;05:00;4.001;1.723,5;385,75;22.972,75;0;136;9.805,75;7.021,5;1.453,75;742,75;289,5;5.023
11.01.2015;05:00;06:00;3.991,25;1.731,75;408,5;23.217;0;136;9.962;6.890,5;1.450,25;742,75;264,5;4.584,75
11.01.2015;06:00;07:00;3.991,25;1.705;381,25;24.260,25;0;137;9.482,5;6.649;1.479,5;747,5;137;4.592,25
11.01.2015;07:00;08:00;3.997,25;1.705;411,75;24.927;0;136,5;9.545;6.722,25;1.429,25;758,5;185;4.806,25
11.01.2015;08:00;09:00;3.997,5;1.718,75;440;25.873;123,75;136,5;9.745,5;7.259,25;1.502;766,25;181;5.242
11.01.2015;09:00;10:00;4.015;1.832,5;384,5;26.101,75;1.074,25;136;10.034,5;7.342;1.420,5;772;224,75;5.463,25
11.01.2015;10:00;11:00;4.030,25;1.860,5;389,25;26.844,75;2.468,5;136;10.302,75;6.824,75;1.327;768;278,25;6.060,75
11.01.2015;11:00;12:00;4.068,75;1.855,25;420,75;27.307;3.410;136;10.448,75;7.106;1.624,25;768,5;1.524,5;5.918,75
11.01.2015;12:00;13:00;4.073,5;1.854,25;303,25;27.861,25;4.121;136;10.322;7.065;1.562,75;767;1.021,5;5.892
11.01.2015;13:00;14:00;4.062,25;1.866,5;334,25;28.000;3.981;136;9.988;6.956,75;1.505,25;768,25;967,75;5.787,75
11.01.2015;14:00;15:00;4.074,25;1.847,5;307,25;28.209,5;3.024,5;136;10.026;7.126,25;1.359;748,5;660,75;5.805,5
11.01.2015;15:00;16:00;4.076,75;1.850,75;371;27.834,25;1.424,5;136;10.082,25;7.568,25;1.397;746,5;1.064,25;5.852,75
11.01.2015;16:00;17:00;4.065,25;1.832,25;425,25;27.484,5;179,5;135;10.546,5;8.119,5;1.544,5;750,25;1.457;5.704,5
11.01.2015;17:00;18:00;4.070,5;1.835,5;457;27.862;4,25;135;11.007,75;8.736,75;2.126,25;757,75;2.296,5;6.026,75
11.01.2015;18:00;19:00;4.075,5;1.824;479,25;27.775;0;135;11.078,5;9.019;2.259,5;756,75;1.775,25;6.164,5
11.01.2015;19:00;20:00;4.068,25;1.822,5;483,25;27.859;0;135;11.074,25;9.274,75;2.146,5;755,5;1.873,25;5.807,5
11.01.2015;20:00;21:00;4.057,5;1.799,75;485,25;27.233,5;0;134,25;10.957;9.113,75;2.142,25;766;950,75;5.443,25
11.01.2015;21:00;22:00;4.050,25;1.823,5;486;26.257,25;0;133,75;10.662;8.917,75;1.943;792,75;739,5;5.704,75
11.01.2015;22:00;23:00;4.044;1.856;487;24.891,5;0;135;10.487,25;9.071;1.942,5;799,25;2.457;6.038
11.01.2015;23:00;00:00;4.055,5;1.810;486;24.310,75;0;135;10.212,75;9.533,25;1.997,75;801,25;882,25;6.257,25
12.01.2015;00:00;01:00;4.036;1.767,75;490,75;24.090;0;133;10.090;8.864,25;2.011,5;818,5;335,5;1.049,25
12.01.2015;01:00;02:00;4.038,75;1.765,75;492;23.811;0;133;9.963,5;8.523,5;1.983,75;827,75;563,5;1.062,5
12.01.2015;02:00;03:00;4.025,75;1.801;491,75;22.823,5;0;133;10.001,5;8.149,75;2.013,25;828,75;403,75;1.054,5
12.01.2015;03:00;04:00;4.021,25;1.755;492,25;21.934,25;0;132,75;9.882,25;8.799,25;2.500,75;836,25;261,5;1.054,25
12.01.2015;04:00;05:00;4.023,75;1.736,75;493;21.680,25;0;132;9.697,25;9.563,75;2.710,75;864,25;286,25;1.053,5
12.01.2015;05:00;06:00;4.038;1.786;492,25;22.473,75;0;132;10.174,25;11.229,75;3.177,25;948,5;390,75;1.062
12.01.2015;06:00;07:00;4.032,75;1.844,75;489,5;24.269,25;0;133;10.800;13.731,25;4.018,5;1.093,25;1.081,5;1.048,25
12.01.2015;07:00;08:00;4.040;1.778,75;490;25.108,25;0;132,75;11.261,5;14.438,75;4.739,75;1.360,75;1.355,25;1.043,5
12.01.2015;08:00;09:00;4.061;1.810,25;487;25.670,5;81,5;132,25;11.316,25;14.808;5.591,75;1.527,75;1.635;1.050,5
12.01.2015;09:00;10:00;4.071,75;1.775,25;488,5;26.092;556,25;130,75;11.327,5;15.278,75;5.914,5;1.597,25;937,5;1.037,75
12.01.2015;10:00;11:00;4.092,75;1.766,25;491,75;27.372,25;1.417,75;130,5;11.352;15.352,25;6.045,75;1.629,25;901;1.045
12.01.2015;11:00;12:00;4.102,5;1.776,25;491,25;28.173;2.113;131,25;11.348,25;15.488,5;5.711;1.659;971;1.045,75
12.01.2015;12:00;13:00;4.111;1.776;486,75;28.427;2.350,25;130,5;11.282;15.866,25;5.718;1.685;1.148,5;1.048,5
12.01.2015;13:00;14:00;4.113;1.771,5;460,75;28.550,75;2.238,25;134;11.262,5;15.930;5.702;1.669,25;915;1.051
12.01.2015;14:00;15:00;4.090;1.743,25;452,25;28.467,5;1.485,75;135,25;11.184,25;15.843;6.119,5;1.657,5;1.043;1.044,25
12.01.2015;15:00;16:00;4.093,5;1.759,5;469,5;28.494,75;640;131,5;11.214,25;15.009,25;6.579,75;1.707,75;1.175,5;996,5
12.01.2015;16:00;17:00;4.098,25;1.761,25;485,25;27.907,75;140;129;11.268,75;15.203,25;6.596;1.843,25;1.691,25;938,75
12.01.2015;17:00;18:00;4.112,5;1.742,5;489,25;27.423,25;2,25;130,5;11.269,75;14.649,75;6.820,75;1.912;2.387,5;942,5
12.01.2015;18:00;19:00;4.122,5;1.729,25;497;27.271,5;0;132;11.246;14.665,5;6.851,5;1.912;2.151,25;942
12.01.2015;19:00;20:00;4.113,75;1.692,75;503,5;27.598,25;0;132;11.195,25;14.556,5;6.520;1.899;1.880,5;945
12.01.2015;20:00;21:00;4.121,25;1.665,25;506;27.554,25;0;132,5;11.174,25;14.802,5;5.856,25;1.661,5;551,5;949,5
12.01.2015;21:00;22:00;4.109;1.676;484,75;27.174;0;130,75;11.100,75;14.215,5;4.986,75;1.451,25;276,25;958,25
12.01.2015;22:00;23:00;4.082,25;1.657,25;488,75;25.654;0;130,75;10.870;12.820;4.522;1.227,25;1.289,5;965,75
12.01.2015;23:00;00:00;4.084;1.654,75;456,75;23.951,25;0;121,75;10.714;12.058,5;3.817,5;1.202,75;1.587,75;955,25
13.01.2015;00:00;01:00;4.076;1.660;383;22.389,25;0;93;10.882,5;11.675;3.947,75;1.330,75;1.350,25;952,25
13.01.2015;01:00;02:00;4.095;1.692;364;20.984,75;0;91;11.104,25;11.902;3.972,75;1.451,75;878,75;958
13.01.2015;02:00;03:00;4.093,5;1.676;364,5;19.925;0;90,75;11.077;12.682,25;3.951,75;1.430;488,75;966,25
13.01.2015;03:00;04:00;4.084;1.679,5;309;19.849,25;0;90,75;11.101,75;13.211,25;3.996,5;1.346,5;199;972,75
13.01.2015;04:00;05:00;4.074,5;1.653,25;205,25;20.720,5;0;90;11.097,5;13.581,25;4.248,75;1.331,75;625,25;967,5
13.01.2015;05:00;06:00;4.059,75;1.659,25;199,75;21.794,75;0;90;11.078;15.069,25;4.707,5;1.489,25;139,75;964,5
13.01.2015;06:00;07:00;4.051;1.710,5;313,75;23.153,75;0;89,5;11.237,5;15.916,5;6.219,5;1.612,75;792,75;935
13.01.2015;07:00;08:00;4.064,5;1.733;399,25;24.027,75;0;89;11.328,5;15.831,25;7.734,75;1.723,75;1.478,5;925,75
13.01.2015;08:00;09:00;4.032,75;1.687;475;24.899,25;515,25;89,75;11.236;15.393,5;8.868;1.731;1.100;927
13.01.2015;09:00;10:00;4.006,25;1.666,5;491,5;24.700,25;3.431;89;11.080,5;14.990;8.881,5;1.832,25;524;934,5
13.01.2015;10:00;11:00;4.019;1.663,25;499;24.785,25;6.927;89;10.902;14.698,75;7.154,25;1.730;522,75;936,75
13.01.2015;11:00;12:00;4.009,75;1.665,25;493;24.557,75;9.543,25;88,5;10.661;14.960,5;6.295;1.721,75;511,5;945
13.01.2015;12:00;13:00;4.011,25;1.675,5;473,5;23.751;10.623,25;88;10.675;14.232;6.021,75;1.720,25;382;948,5
13.01.2015;13:00;14:00;4.001,75;1.681,5;467,5;22.456,5;9.433,25;86;11.142,25;14.466,5;6.206,5;1.710,75;417;960,75
13.01.2015;14:00;15:00;4.034,5;1.684,5;427,5;21.707,25;6.588,5;85;11.208,25;13.811,5;7.033;1.676;1.320;964,5
13.01.2015;15:00;16:00;4.037,25;1.673;463,5;21.133,5;2.898,75;87;11.177;15.362;8.508,5;1.677,25;1.924;968,25
13.01.2015;16:00;17:00;4.043,25;1.667;448,25;20.261,5;320,25;89,25;11.189;15.689,75;9.085;1.709;2.658,75;976,5
13.01.2015;17:00;18:00;4.069,5;1.677,5;402,5;19.388,5;3,25;90;11.285,75;14.831,5;9.495,75;1.755;3.427,5;976,25
13.01.2015;18:00;19:00;4.068,25;1.666,5;419,25;18.879,25;0;90,5;11.286,5;14.677,25;9.605,25;1.738,25;3.011,75;973,75
13.01.2015;19:00;20:00;4.065;1.645,5;351;18.427,25;0;93;11.234;14.644,75;9.383,5;1.728,25;2.212,25;974,5
13.01.2015;20:00;21:00;4.064,5;1.639,75;301,25;17.462,5;0;92,25;11.293,25;15.196,5;8.934,75;1.627,25;1.591,5;978,5
13.01.2015;21:00;22:00;4.042,25;1.612,5;249,25;18.055,75;0;87,5;11.254;15.300;8.605,75;1.431,5;501,75;981,5
13.01.2015;22:00;23:00;4.065,5;1.606,75;255,75;18.183,25;0;83;11.180,5;15.392,75;7.442,25;1.263,25;768,25;985,5
13.01.2015;23:00;00:00;4.062;1.625,75;184,5;17.505;0;83,75;11.111,25;15.651,75;5.680,25;1.169,25;627;991,5
14.01.2015;00:00;01:00;4.028;1.634;214,25;16.349;0;89,5;11.141,5;15.930,75;4.808,75;1.150,5;747,5;998,25
14.01.2015;01:00;02:00;4.016,25;1.610,25;275,25;15.464,5;0;91;11.042,25;16.227,25;4.587;1.154;1.051,75;993,5
14.01.2015;02:00;03:00;4.017,25;1.593,5;278,25;14.423,25;0;90,5;11.019,75;15.999,75;4.628,5;1.153;118;997
14.01.2015;03:00;04:00;4.003;1.611,5;290,25;14.479,5;0;90,5;11.077,25;16.066;5.111,75;1.148,75;597,75;1.000
14.01.2015;04:00;05:00;4.014,25;1.587,75;307,25;15.139,75;0;90;11.043;16.112;5.394,75;1.156,5;110,5;1.001
14.01.2015;05:00;06:00;4.018,5;1.581,75;307,25;16.632,75;0;108,75;11.171,5;16.154,75;6.282,25;1.203,5;148;1.003,25
14.01.2015;06:00;07:00;4.036,75;1.606;250;18.588,5;0;131;11.287,75;16.394,25;8.532;1.523,5;332,75;1.005,25
14.01.2015;07:00;08:00;4.048,25;1.601,25;269;21.049,5;0;132,25;11.271,25;16.466,5;10.151,25;1.648,5;830;1.006
14.01.2015;08:00;09:00;4.027,25;1.663;308,5;21.761;165,25;132,5;11.318,25;16.023,5;9.940,25;1.636,75;1.476,25;1.004
14.01.2015;09:00;10:00;3.996,5;1.670;356;21.589,5;1.340,75;133;11.352,5;15.794,5;10.051,25;1.608,75;1.675;1.007,75
14.01.2015;10:00;11:00;3.976,5;1.677;375,5;21.008,25;3.027;132,75;11.361,5;15.662,5;10.587,5;1.610;1.285,25;1.011,5
14.01.2015;11:00;12:00;3.979,25;1.613;358;20.654,25;3.712,25;134,75;11.346,75;15.894,25;11.017,5;1.608;608,75;1.021
14.01.2015;12:00;13:00;3.995,75;1.595,75;412,5;20.286,75;3.482,25;137;11.256,25;15.865,25;10.904,25;1.593;292;1.025,25
14.01.2015;13:00;14:00;3.988,25;1.617;423,75;18.641;3.150,25;136,75;11.322,5;16.216,75;10.838,75;1.611,75;732;1.030
14.01.2015;14:00;15:00;3.998,5;1.643,5;427,25;16.283,5;2.194,5;136;11.350,5;16.991;11.188,5;1.609,75;1.545;1.034,25
14.01.2015;15:00;16:00;4.030,25;1.659,25;428,25;14.237;894,5;136;11.364,5;17.086,75;11.192,75;1.654,25;2.407,75;1.052
14.01.2015;16:00;17:00;4.040,5;1.647,25;488,25;13.960,5;136,5;139;11.312,75;17.330;11.257,5;1.665,25;1.807,25;1.057,75
14.01.2015;17:00;18:00;4.048,75;1.635,75;365,25;13.998,25;2,75;139,5;11.298,25;17.376,25;11.354,75;1.711,5;2.150,25;1.062
14.01.2015;18:00;19:00;4.074;1.643;355,75;13.986,75;0;140;11.352,25;17.424,5;11.299;1.703,25;3.336;1.064,5
14.01.2015;19:00;20:00;4.075,5;1.655,5;370,5;14.003;0;140;11.353;17.436,25;11.178;1.653,5;2.792,5;1.064,75
14.01.2015;20:00;21:00;4.070,5;1.633;515,75;14.367;0;140;11.233,75;17.456,25;10.963;1.530;1.670,25;1.070
14.01.2015;21:00;22:00;4.067,75;1.629,25;533;14.540,5;0;139,25;11.150,25;17.402,5;10.310,25;1.360,5;853,75;1.072,25
14.01.2015;22:00;23:00;4.072;1.651,75;528,5;14.471;0;139;11.164,5;17.358,75;8.951;1.227;951,75;1.082
14.01.2015;23:00;00:00;4.070,5;1.675;536,25;14.130,75;0;138;11.143,75;17.241,75;6.679,5;1.173;1.146,5;1.089,75
15.01.2015;00:00;01:00;4.048;1.655,75;542,75;13.985,25;0;138;11.104,75;16.815,25;5.213,75;1.197,5;187,25;5.517
15.01.2015;01:00;02:00;4.034,5;1.670,75;544,5;14.116;0;138,25;11.130,75;16.629;5.050,75;1.165;237,25;5.228,25
15.01.2015;02:00;03:00;4.043,5;1.631,5;538,75;14.848,75;0;138,5;11.090,25;16.655,25;4.791,75;1.167,75;145,25;4.931
15.01.2015;03:00;04:00;4.040,5;1.621;523,5;16.356,25;0;138,25;10.862,5;16.725,25;4.406,25;1.174,75;112,75;5.018,5
15.01.2015;04:00;05:00;4.033,25;1.615,25;510,75;18.124;0;139;10.603,25;16.593;4.353,75;1.170,75;603,75;5.339,5
15.01.2015;05:00;06:00;4.041,75;1.649,75;510,5;20.028,75;0;138,25;10.821;16.644,5;4.591,25;1.283;515,75;5.573,25
15.01.2015;06:00;07:00;4.048,25;1.648;512,25;22.158;0;138,5;10.985,5;16.759;5.598,25;1.605;1.070,5;6.251,25
15.01.2015;07:00;08:00;4.068,25;1.703,5;506;23.222,5;0;138;11.058;15.815;7.069,5;1.766;2.655,5;6.639
15.01.2015;08:00;09:00;4.035;1.757,25;471,5;24.321;155,5;139,75;11.132,25;15.804,75;7.890;1.759,25;2.279,5;6.895,75
15.01.2015;09:00;10:00;3.999,75;1.668,5;455,75;24.700,25;965;140;11.108,25;15.759,5;8.428;1.771,75;1.258,5;6.583,5
15.01.2015;10:00;11:00;3.990,5;1.674,5;502,75;25.101,75;2.364,25;139,5;11.179,5;15.691,5;8.845,25;1.771,5;798,75;6.763,5
15.01.2015;11:00;12:00;3.988,75;1.659,25;511,75;25.392,5;3.469,25;139;11.023,75;15.523,75;9.111,5;1.765;1.690;7.041,25
15.01.2015;12:00;13:00;3.988,25;1.656;525;25.664,75;3.589;139;10.823,5;15.546,5;9.154;1.791;1.742,25;6.796,25
15.01.2015;13:00;14:00;4.029,25;1.660,25;525,75;24.834,25;3.194,25;138;10.908;15.645,5;8.980,25;1.773,25;1.461,25;6.839,25
15.01.2015;14:00;15:00;4.048,5;1.638,5;526,75;24.411;2.231,25;138;10.734,25;15.694,5;8.921,5;1.742,5;1.616;7.107,25
15.01.2015;15:00;16:00;4.078,5;1.651,25;526;24.350;1.009,5;138;10.789,25;15.689;9.077,25;1.700;1.472,75;7.005,5
15.01.2015;16:00;17:00;4.082,25;1.653,5;527,25;24.324,25;171,5;137,5;10.822,5;15.690,25;9.493,5;1.717,75;1.404,5;6.467,75
15.01.2015;17:00;18:00;4.104,75;1.653,25;530;24.209,5;5,5;137,75;10.918;15.750,75;9.739,25;1.741;3.379,75;5.710,75
15.01.2015;18:00;19:00;4.109;1.636,25;529;24.910;0;138;11.060;15.582,5;9.519,5;1.738;2.235,5;5.845,5
15.01.2015;19:00;20:00;4.098,5;1.633,75;530,5;25.703,25;0;138;11.238,75;15.674,25;8.805,75;1.709,25;835,5;6.087,5
15.01.2015;20:00;21:00;4.098;1.660;527,5;25.289;0;138;11.166,75;15.827,25;7.461,75;1.508;680,5;5.900,5
15.01.2015;21:00;22:00;4.094,25;1.622,5;506,5;24.642;0;138;11.125;15.556,5;6.703,5;1.254,25;933,5;5.708,5
15.01.2015;22:00;23:00;4.080,75;1.638;476;23.390;0;138;11.193,25;15.053,5;5.937,75;1.140;1.017,25;5.271,75
15.01.2015;23:00;00:00;4.075,75;1.587,5;410,25;22.665,75;0;138;11.180;13.580,5;5.470,5;1.123,25;819,5;5.297,75
16.01.2015;00:00;01:00;4.065,75;1.592,75;392;21.588,75;0;136,75;11.043;12.955;4.559,25;1.108,75;499;4.812,75
16.01.2015;01:00;02:00;4.041,75;1.577,25;370,5;20.749,5;0;135,5;10.817,5;12.904;4.367,5;1.110,5;191;4.979
16.01.2015;02:00;03:00;4.039;1.539,75;349,75;20.718;0;135;10.525,75;12.460,5;4.315,75;1.105,5;204,5;4.928,75
16.01.2015;03:00;04:00;4.045,75;1.556,25;341,75;20.083,75;0;135;10.532;13.069,25;4.349;1.105,25;303,75;4.424,75
16.01.2015;04:00;05:00;4.056,5;1.583,25;448;19.075,75;0;135;11.026,25;13.664,75;4.451,75;1.109,75;176,75;5.241,75
16.01.2015;05:00;06:00;4.047,25;1.560,5;488,5;18.159,25;0;135;11.085,5;16.383,5;5.244;1.198,75;187,5;5.872
16.01.2015;06:00;07:00;4.037,5;1.595;501,75;17.027,75;0;136,75;11.104;17.662,75;7.544,75;1.413,5;806,5;7.213,5
16.01.2015;07:00;08:00;4.035,75;1.719,5;515;16.012;0;139;11.345;17.722,25;10.195,75;1.757,25;1.581,25;9.035,5
16.01.2015;08:00;09:00;4.028;1.731;523,75;14.906;292,5;139;11.375,75;17.909,75;10.771,25;1.879,25;1.528,5;10.209,5
16.01.2015;09:00;10:00;4.020,75;1.670;526;13.025,75;1.737,25;138;11.384,75;18.241,5;11.180,25;1.792,5;962,5;10.660,5
16.01.2015;10:00;11:00;3.974,75;1.652,25;533,25;11.540,25;3.488,5;137,5;11.378,75;18.365,5;11.647;1.770;1.249,5;10.055,25
16.01.2015;11:00;12:00;3.963,5;1.682,75;540,25;10.170;4.690;136,5;11.310,5;18.384,25;11.934,25;1.769;891;10.244,5
16.01.2015;12:00;13:00;3.967;1.662,5;541,75;8.401,5;4.720,5;136;11.193;18.387,5;12.247,25;1.767;1.621,75;10.359,5
16.01.2015;13:00;14:00;4.001;1.732,25;449,5;7.052,75;3.852,25;136;11.178;18.418,25;12.280,25;1.763;2.019;10.389,75
16.01.2015;14:00;15:00;4.023,25;1.670;429,5;5.246;2.642;136;11.204,75;18.474,25;12.857;1.731,25;1.948,25;10.354,5
16.01.2015;15:00;16:00;4.032,75;1.639;435,75;3.857;1.214,75;135,25;11.305,75;18.628,25;12.810,25;1.725,25;1.613,5;10.142
16.01.2015;16:00;17:00;4.062,5;1.655,5;446;3.252,5;175,75;137;11.411;18.715,75;13.140,25;1.760;1.937,75;10.106,75
16.01.2015;17:00;18:00;4.078,25;1.646,25;419,5;3.705;4,25;138;11.424,25;18.796;13.340,25;1.819,25;1.832,75;9.960,5
16.01.2015;18:00;19:00;4.072;1.644;346,5;3.972,75;0;138,75;11.432,5;18.885,25;13.490;1.788,75;2.386,25;9.924,5
16.01.2015;19:00;20:00;4.066;1.614,25;396,75;3.984,75;0;138;11.413,75;18.921,75;13.341;1.711;1.068,25;10.280,25
